"resourceID","relatedResourceID","relationshipOfResource"
"0db8f63a-a9cf-4c3a-9097-0bf153006f73","SCBI_014.20230531.HAELON.N","pathogen of"
"b1aa3b13-3871-49a3-8bd1-ae6b0ba4842d","SCBI_014.20230531.HAELON.N","pathogen of"
"48b0f56a-21b6-4870-9057-ceac527d86ae","SCBI_014.20230531.HAELON.N","pathogen of"
"27cf984e-5fe0-49ab-85fc-117d6715ce3e","SCBI_014.20230531.HAELON.N","pathogen of"
"1c95ee82-7141-4f73-9bb2-b1aa32d7c2b5","SCBI_014.20230531.HAELON.N","pathogen of"
"c0378323-d220-4f29-b676-5a68a70997f6","SCBI_014.20230531.HAELON.N","pathogen of"
"27969562-8267-4788-9115-4c2d0bd49eb7","SCBI_014.20230531.HAELON.N","pathogen of"
"8842cb7f-88c6-4646-9d4f-42fdd42d2a2f","SCBI_014.20230531.HAELON.N","pathogen of"
"91c845f9-1982-49ee-8afb-5810a438acbb","SCBI_014.20230531.HAELON.N","pathogen of"
"8c7cd2ba-4f7c-4601-a341-852874682347","SCBI_014.20230531.HAELON.N","pathogen of"
"40826828-4339-4948-89b4-e51eac44471d","SCBI_014.20230531.HAELON.N","pathogen of"
"66c78150-cbf1-47d9-890f-ea3a32332086","SCBI_014.20230531.HAELON.N","pathogen of"
"7b00e3b2-eda6-40a3-a302-4280bac51b56","SCBI_014.20230531.HAELON.N","pathogen of"
"ac405633-a0a2-43a5-83a0-2526cacd59e0","SCBI_014.20230531.HAELON.N","pathogen of"
"9bdf910f-d377-487e-a292-9f0aef4a5e0a","SCBI_014.20230531.HAELON.N","pathogen of"
"c284a520-ccd5-4144-a92a-55968f8e3677","SCBI_014.20230531.HAELON.N","pathogen of"
"05060528-4e69-4607-84db-6776735bb512","SCBI_014.20230531.HAELON.N","pathogen of"
"083bbe89-3833-46d8-9af8-e8b6549aa81f","SCBI_014.20230531.HAELON.N","pathogen of"
"77f2fcba-2d1d-4b3e-98af-5f4bc7724f9c","SCBI_014.20230531.HAELON.N","pathogen of"
"f91036b3-5c23-421e-a838-6efc7ccb43d5","SCBI_014.20230531.HAELON.N","pathogen of"
"5e6b3bf8-36c0-4393-9a97-67acdf50edf7","SCBI_014.20230531.HAELON.N","pathogen of"
"b9abd9b0-ad7d-47ff-b4c9-686088c379e4","SCBI_014.20230531.HAELON.N","pathogen of"
"a658594f-8ab1-45d0-8271-ee44dd068323","SCBI_014.20230531.HAELON.N","pathogen of"
"17e01429-1271-462c-86a5-bc4ad95691ab","SCBI_014.20230531.HAELON.N","pathogen of"
"b6f938eb-542b-4919-9606-71c7d66d2ce6","SCBI_014.20230531.HAELON.N","pathogen of"
"373ccbc4-6b08-4b44-a552-ed317db8751b","SCBI_014.20230531.HAELON.N","pathogen of"
"efe0b7e0-aed2-4900-8024-671317ef8674","SCBI_014.20230531.HAELON.N","pathogen of"
"c595f648-f1d7-42e4-bc0f-1657fdcbcdb2","SCBI_014.20230531.HAELON.N","pathogen of"
"0ea9801d-e411-407c-ad9e-bc0ca9609e95","SCBI_014.20230531.HAELON.N","pathogen of"
"bf2fdc75-5efa-4cc4-adac-1c6519c80ca8","SCBI_014.20230531.HAELON.N","pathogen of"
"825c4fd8-2e8e-4026-a602-de4aaf245af9","SCBI_014.20230531.HAELON.N","pathogen of"
"1d831588-c507-46bb-8571-0f3c74c90952","SCBI_014.20230531.HAELON.N","pathogen of"
"d05a7470-3fc8-4a38-b211-c91d130129c8","SCBI_014.20230531.HAELON.N","pathogen of"
"1153ed9c-df79-4da5-94e1-e1f2b6fd81b5","SCBI_014.20230531.HAELON.N","pathogen of"
"226a0566-f8df-4a15-b95f-214d7f7ffd2a","SCBI_014.20230531.HAELON.N","pathogen of"
"cc9dc774-94d1-4685-85e9-94639a3683b8","SCBI_014.20230531.HAELON.N","pathogen of"
"e36ecb93-e90a-4c6b-b6dd-3a97b668f7bf","SCBI_014.20230531.HAELON.N","pathogen of"
"b5fb36e3-1d02-4fc3-98e9-373f3d220015","SCBI_014.20230531.HAELON.N","pathogen of"
"ede63b0f-83b8-4910-84b4-3fec865b1582","SCBI_014.20230531.HAELON.N","pathogen of"
"3ae57a3f-e3a4-4a15-a5f7-f7b7cc463ab8","SCBI_014.20230531.HAELON.N","pathogen of"
"77dc1723-028e-46ce-a1f8-dc389aa40432","SCBI_014.20230531.HAELON.N","pathogen of"
"573245e3-2297-4aec-8977-8b5c598b97ea","SCBI_014.20230531.HAELON.N","pathogen of"
"54c7ad9d-0a44-4be0-bc90-8bbb6941c227","SCBI_014.20230531.HAELON.N","pathogen of"
"00f3d4eb-6db2-49df-b35b-faaf0cfb0977","SCBI_014.20230531.HAELON.N","pathogen of"
"51fcaa57-9aee-42c0-9ea5-9374155bff39","SCBI_014.20230531.HAELON.N","pathogen of"
"ab8ab3a4-1230-4727-ade3-0b570e12e08f","SCBI_014.20230531.HAELON.N","pathogen of"
"9b450d98-8861-43b3-9fb3-308b7711768f","SCBI_014.20230531.HAELON.N","pathogen of"
"b02fd7c8-7919-4166-a07a-23c9dab6ad94","SCBI_014.20230531.HAELON.N","pathogen of"
"11dafa27-79b9-4e54-a24a-de7a99cceee9","SCBI_014.20230531.HAELON.N","pathogen of"
"725f13bb-dd89-4cf1-86e5-ddee6ad6f4d8","SCBI_014.20230531.HAELON.N","pathogen of"
"14588c98-b5ef-4e9d-8d2c-0058f06c8c3d","SCBI_014.20230531.HAELON.N","pathogen of"
"82173c77-7093-4def-bc66-92df1f5ff53a","SCBI_014.20230531.HAELON.N","pathogen of"
"fefafce4-c347-4f36-9b6a-57414e7a3f81","SCBI_014.20230531.HAELON.N","pathogen of"
"324b0c03-71e0-4376-a432-687087ebd8b9","SCBI_014.20230531.HAELON.N","pathogen of"
"c32cb267-d9fb-4e8f-8916-72fa54a2dbce","SCBI_014.20230531.HAELON.N","pathogen of"
"567e433c-4130-46c1-bdc0-19431ed72ffc","SCBI_014.20230531.HAELON.N","pathogen of"
"5fcd8b2e-a734-4708-8618-27f85b08d875","SCBI_014.20230531.HAELON.N","pathogen of"
"235f2d95-0bf1-410a-8b54-c6ff1c514963","SCBI_014.20230531.HAELON.N","pathogen of"
"7e726408-f164-4792-8e64-2bdcf57559d2","SCBI_014.20230531.HAELON.N","pathogen of"
"bc2c1c3e-8413-47be-a0ef-6b7c5221de80","SCBI_014.20230531.HAELON.N","pathogen of"
"8c6f9e82-2bbb-4bac-84f0-0cc36426f749","SCBI_014.20230619.HAELON.N","pathogen of"
"46d2625d-ea51-46ae-8478-b9c466a45dc6","SCBI_014.20230619.HAELON.N","pathogen of"
"92977922-3a46-42b9-abfe-71cbbbbc6d12","SCBI_014.20230619.HAELON.N","pathogen of"
"21905c93-923f-48c9-a804-b1009eb481e5","SCBI_014.20230619.HAELON.N","pathogen of"
"cad0e032-2120-4997-9c4e-5db9c1833e21","SCBI_014.20230619.HAELON.N","pathogen of"
"5bdbcde6-234b-4f96-8ad3-61734762704e","SCBI_014.20230619.HAELON.N","pathogen of"
"51822b67-a78d-48f2-a719-b346287ecffc","SCBI_014.20230619.HAELON.N","pathogen of"
"fa20ac80-5d7b-4f22-8584-82949f6dc4c9","SCBI_014.20230619.HAELON.N","pathogen of"
"7cdc2ab7-3c8c-4530-9b86-5bb9155891c6","SCBI_014.20230619.HAELON.N","pathogen of"
"19136983-4301-4968-ac80-92b76cf33e9c","SCBI_014.20230619.HAELON.N","pathogen of"
"cab7959d-be6b-4e13-8bed-eb94a8dfe705","SCBI_014.20230619.HAELON.N","pathogen of"
"184fa339-e23d-4009-bc20-aa9e348326f6","SCBI_014.20230619.HAELON.N","pathogen of"
"70d37d1f-b159-4933-b0aa-56027ce5ba58","SCBI_014.20230619.HAELON.N","pathogen of"
"a52dc053-8c63-4b5b-a89f-aee95e7af1fb","SCBI_014.20230619.HAELON.N","pathogen of"
"4f29103a-67b2-446f-a67c-b820440d4020","SCBI_014.20230619.HAELON.N","pathogen of"
"84f5182a-e7eb-43e3-9d93-2c4660be8b2a","SCBI_014.20230619.HAELON.N","pathogen of"
"010df69e-4ade-47d7-92b4-2ff57baf9c7c","SCBI_014.20230619.HAELON.N","pathogen of"
"181380fd-8f0b-4565-9a96-640f0bf3360e","SCBI_014.20230619.HAELON.N","pathogen of"
"b20b709e-74c9-4117-858b-014bb60134d9","SCBI_014.20230619.HAELON.N","pathogen of"
"ad4a1c7d-c20f-4415-b6b5-778fb5422985","SCBI_014.20230619.HAELON.N","pathogen of"
"3e1d6309-f75e-47ee-98ba-4b07c7b2b04e","SCBI_014.20230619.HAELON.N","pathogen of"
"86546ee0-8940-409b-9853-cd6cbe4efe17","SCBI_014.20230619.HAELON.N","pathogen of"
"c1030e15-f732-4759-a443-6cfee6c0c3b8","SCBI_014.20230619.HAELON.N","pathogen of"
"bde3c97c-139d-4298-ac5a-fe1def0f11e1","SCBI_014.20230619.HAELON.N","pathogen of"
"2f6266c6-bc70-4b85-a94c-46f8809fee06","SCBI_014.20230619.HAELON.N","pathogen of"
"263df13b-23a6-4839-98b4-30e02f8d511b","SCBI_014.20230619.HAELON.N","pathogen of"
"2bf7adda-9aa9-419b-8880-56a8b03445f4","SCBI_014.20230619.HAELON.N","pathogen of"
"f41b6a26-0f31-4578-a0e0-54f5095e7a8a","SCBI_014.20230619.HAELON.N","pathogen of"
"4938476a-baee-4a15-b8f4-e7224631cb56","SCBI_014.20230619.HAELON.N","pathogen of"
"62133be2-c6e9-4d68-a62a-589b09754491","SCBI_014.20230619.HAELON.N","pathogen of"
"5b75f1ac-9d2c-40c2-945e-efe67225b9d4","SCBI_014.20230619.HAELON.N","pathogen of"
"e0dce3a2-1189-4a11-9c0d-8c5af944dbf8","SCBI_014.20230619.HAELON.N","pathogen of"
"09a78268-ebf0-49cc-af55-6f040d592bbf","SCBI_014.20230619.HAELON.N","pathogen of"
"252b6504-2089-4472-9992-c2f5c1f7187a","SCBI_014.20230619.HAELON.N","pathogen of"
"496a2d61-3ee6-4d1c-94a1-a174218ed40b","SCBI_014.20230619.HAELON.N","pathogen of"
"ca9d2636-1171-4e16-b30c-c48f3a764c50","SCBI_014.20230619.HAELON.N","pathogen of"
"a202e833-fec1-4c97-8996-0c29e75f78b9","SCBI_014.20230619.HAELON.N","pathogen of"
"059b0292-8bac-4afc-bf63-931c81e33b1b","SCBI_014.20230619.HAELON.N","pathogen of"
"2bc7fdee-7eb4-40d9-b3f2-1977fd5a67b4","SCBI_014.20230619.HAELON.N","pathogen of"
"4f0b2211-4b03-4099-be44-a05e16bcbb5d","SCBI_014.20230619.HAELON.N","pathogen of"
"5ef9187f-59c0-4b3a-860a-18d06cef80da","SCBI_014.20230619.HAELON.N","pathogen of"
"a41295bf-2fde-4526-b38f-c88cd6d5e9e8","SCBI_014.20230619.HAELON.N","pathogen of"
"0967c827-a67c-4862-887b-5b4c504c35a5","SCBI_014.20230619.HAELON.N","pathogen of"
"2183f90c-6e5b-46f8-ae62-8c68ca361bcc","SCBI_014.20230619.HAELON.N","pathogen of"
"8ad70d3b-0603-4f49-ac84-01e66c0759bb","SCBI_014.20230619.HAELON.N","pathogen of"
"93cf7cdc-5631-4f9d-a327-2038ada1ffc1","SCBI_014.20230619.HAELON.N","pathogen of"
"2d1f9fed-aace-4a42-9566-e4eac3cf315d","SCBI_014.20230619.HAELON.N","pathogen of"
"5e5a24d3-46b0-4e4d-8d47-6c072f071e72","SCBI_014.20230619.HAELON.N","pathogen of"
"dbb54cac-3422-4d95-8ae8-9a59d8f1a658","SCBI_014.20230619.HAELON.N","pathogen of"
"4e8eac07-f6bc-46b6-8f23-ebbc1126483a","SCBI_014.20230619.HAELON.N","pathogen of"
"fa567d0d-d9b4-47bd-a740-032b18939ef3","SCBI_014.20230619.HAELON.N","pathogen of"
"07e3ba63-0476-44b8-a2db-808c8b20f66f","SCBI_014.20230619.HAELON.N","pathogen of"
"65aae892-204f-47d6-b8c4-d9db4a20499b","SCBI_014.20230619.HAELON.N","pathogen of"
"76d72e43-62d5-4ac0-965a-6bf025ab7593","SCBI_014.20230619.HAELON.N","pathogen of"
"7f11cef5-bc16-4fdc-9c2a-bab320a7f3e7","SCBI_014.20230619.HAELON.N","pathogen of"
"5da4e39a-0005-4df6-b687-e99fd43f5765","SCBI_014.20230619.HAELON.N","pathogen of"
"cd82ac4a-dbaf-4a93-974c-2845285bf612","SCBI_014.20230619.HAELON.N","pathogen of"
"03c3503f-b731-4c16-a9bc-c184fb497b5a","SCBI_014.20230619.HAELON.N","pathogen of"
"da889c20-b274-4b6b-a991-3922c0d4cc27","SCBI_014.20230619.HAELON.N","pathogen of"
"f53b7237-9db2-4c5c-938f-f77b2e7e092a","SCBI_014.20230619.HAELON.N","pathogen of"
"182219cb-0cd7-48a1-95ca-7c7cf64157c6","SCBI_014.20230619.HAELON.N","pathogen of"
"87e09491-46d2-423a-b271-765da637f2ea","SCBI_014.20230619.HAELON.N","pathogen of"
"8155af85-ca9e-45b0-9403-25e93124360f","SCBI_014.20230619.HAELON.N","pathogen of"
"4edb399b-43de-4a9c-97bc-c5a867a3791f","SCBI_014.20230619.HAELON.N","pathogen of"
"1c5dad6d-0ee8-4941-9b8c-db2baabc614c","SCBI_014.20230619.HAELON.N","pathogen of"
"b9a82ea5-0c0d-455d-a9d2-e185e2b49e38","SCBI_014.20230619.HAELON.N","pathogen of"
"6f39e76a-1cd4-4fe4-a3ed-17cd1e08b29a","SCBI_014.20230619.HAELON.N","pathogen of"
"4b20335c-fc8e-4b72-b5c2-fc0b76707c5b","SCBI_014.20230619.HAELON.N","pathogen of"
"32615e2c-0131-492f-b1e5-e3d811a81705","SCBI_014.20230619.HAELON.N","pathogen of"
"91dbf90c-1633-4eb3-883a-4b9cd383b21d","SCBI_014.20230619.HAELON.N","pathogen of"
"da28dd45-69d6-464c-a0fb-e82678b95068","SCBI_014.20230619.HAELON.N","pathogen of"
"993eb158-62bf-49a0-a385-3986973ea363","SCBI_014.20230619.HAELON.N","pathogen of"
"ad39b9b1-f274-4b78-ba84-2fce4cf3988f","SCBI_014.20230619.HAELON.N","pathogen of"
"89118e50-79d6-4edb-8d24-0e38782b6f37","SCBI_014.20230619.HAELON.N","pathogen of"
"f502181c-4b3d-4d50-8fe6-117000b56b69","SCBI_014.20230619.HAELON.N","pathogen of"
"722a1fe9-d09f-4c3b-a038-cb5b959b75cd","SCBI_014.20230619.HAELON.N","pathogen of"
"02ce18c8-f2be-4972-b3f8-89f71df23e41","SCBI_014.20230619.HAELON.N","pathogen of"
"82823696-9c18-4147-ad83-255e56fabb95","SCBI_014.20230619.HAELON.N","pathogen of"
"4b72a0bb-424c-4fc9-8494-d9930016a3ab","SCBI_014.20230619.HAELON.N","pathogen of"
"8812eaef-9eb2-477b-b691-168fc74e6cfc","SCBI_014.20230619.HAELON.N","pathogen of"
"eea5165b-7db0-47b3-a3c2-64af0d9d9ff1","SCBI_014.20230619.HAELON.N","pathogen of"
"dd93ba13-b734-4812-ae3a-675d129b9e92","SCBI_014.20230619.HAELON.N","pathogen of"
"a674aa7f-0293-4b3e-9e9c-8db62e6a296e","SCBI_014.20230619.HAELON.N","pathogen of"
"c1861549-4a3e-495c-a6c3-32e917435324","SCBI_014.20230619.HAELON.N","pathogen of"
"0dde9df3-34b9-4e73-898f-e35317f675c4","SCBI_014.20230619.HAELON.N","pathogen of"
"b0bd506a-da91-4e2b-9d43-46500187b9bc","SCBI_014.20230619.HAELON.N","pathogen of"
"b37b495a-36b2-4c5a-9a7f-33bb11f6d7bd","SCBI_014.20230619.HAELON.N","pathogen of"
"b0296dbd-6eec-443c-affc-cbec6bd39e3d","SCBI_014.20230619.HAELON.N","pathogen of"
"a89544c3-455d-490e-b2b9-d2dfdc08b6ec","SCBI_014.20230619.HAELON.N","pathogen of"
"198b91f3-9c1a-465c-bf74-c71888f89d69","SCBI_014.20230619.HAELON.N","pathogen of"
"8fd2403a-475e-406c-844d-44d8f03c1a4c","SCBI_014.20230619.HAELON.N","pathogen of"
"30a6bf11-9e00-40e3-9a06-c7f77a398ddc","SCBI_014.20230619.HAELON.N","pathogen of"
"d483c5ed-d48b-46cb-855e-1ab44a39134c","SCBI_014.20230619.HAELON.N","pathogen of"
"f130b62c-9575-4219-9aaf-9fc3c61caecd","SCBI_014.20230619.HAELON.N","pathogen of"
"6fc305d0-f397-41aa-bb87-b97eba9f5639","SCBI_014.20230619.HAELON.N","pathogen of"
"2bc54be0-df17-4f52-a032-751587addd9a","SCBI_014.20230619.HAELON.N","pathogen of"
"5139249e-3584-42e8-b36c-a979b086f66a","SCBI_014.20230619.HAELON.N","pathogen of"
"0ad21f17-5ddc-41e1-a5fa-c8c675d2bcbf","SCBI_014.20230619.HAELON.N","pathogen of"
"c12f1e77-59dc-4754-8b19-0528e09a9abf","SCBI_014.20230619.HAELON.N","pathogen of"
"87c85a37-5405-472b-b4b9-eb10bb4e2edb","SCBI_014.20230619.HAELON.N","pathogen of"
"2ca7cd1e-5357-450f-9118-eb68449fe1e1","SCBI_014.20230619.HAELON.N","pathogen of"
"e32f4786-ad8b-4ea9-adda-f92c37e6a423","SCBI_014.20230619.HAELON.N","pathogen of"
"cf249a1f-3854-44cb-a22b-b62901624218","SCBI_014.20230619.HAELON.N","pathogen of"
"1dfc8ad6-feeb-4daa-b70d-a0c07b3f3b23","SCBI_014.20230619.HAELON.N","pathogen of"
"0fe8a549-858d-449a-bc3c-c917b1b87db9","SCBI_014.20230619.HAELON.N","pathogen of"
"bc55c8cd-f706-4773-a00a-9070c558f4a9","SCBI_014.20230619.HAELON.N","pathogen of"
"4a3872ea-a5c9-40ac-8243-dba1de1bfaf9","SCBI_014.20230619.HAELON.N","pathogen of"
"218cea41-74f7-4fae-8677-04eb41b4d503","SCBI_014.20230619.HAELON.N","pathogen of"
"b3021443-aedd-43e8-ac7d-ba8a15360a07","SCBI_014.20230619.HAELON.N","pathogen of"
"49ca4ec7-93b7-4684-a7cb-82bccd5fb9ff","SCBI_014.20230619.HAELON.N","pathogen of"
"67c5cf91-6a0c-4078-a9cc-0bf222550d65","SCBI_014.20230619.HAELON.N","pathogen of"
"f20e2309-40cb-45c8-ae9d-e41dce754000","SCBI_014.20230619.HAELON.N","pathogen of"
"3d60269b-51eb-4b90-86c3-c97a231bbaca","SCBI_014.20230619.HAELON.N","pathogen of"
"bd0bd7dd-5c91-477d-9cb8-73640c14bd01","SCBI_014.20230619.HAELON.N","pathogen of"
"32fe94bb-15ad-48fd-8ea8-acd01ea885ab","SCBI_014.20230619.HAELON.N","pathogen of"
"f86fa3b9-98c2-41a7-807d-7a8df33dba8f","SCBI_014.20230619.HAELON.N","pathogen of"
"2351d234-c6cb-4e92-ac08-270169918d76","SCBI_014.20230619.HAELON.N","pathogen of"
"6d564caf-702e-421f-a2d8-94f7544379d1","SCBI_014.20230619.HAELON.N","pathogen of"
"95761bb6-eab8-4452-8a3d-a457847149a2","SCBI_014.20230619.HAELON.N","pathogen of"
"2d520f68-1bb5-4be4-8904-2a3b3aa5a3c0","SCBI_014.20230619.HAELON.N","pathogen of"
"3610fcca-7d1f-4d23-9999-2a2f96322e52","SCBI_014.20230619.HAELON.N","pathogen of"
"6df99759-4e52-4e0d-9492-cc3b03d4352f","SCBI_014.20230619.HAELON.N","pathogen of"
"8478a54c-6eec-41c6-8e0e-01d0e9778193","SCBI_014.20230619.HAELON.N","pathogen of"
"6f772bfb-ef1f-4f97-b173-4761f968d1ce","SCBI_014.20230619.HAELON.N","pathogen of"
"7daa31c4-7351-4910-8afb-a33aedc9ee1b","SCBI_014.20230619.HAELON.N","pathogen of"
"eb3ca400-d464-42d3-9aad-c597a7cb4463","SCBI_014.20230619.HAELON.N","pathogen of"
"faaf8f97-ad9b-4749-8e01-92ae3ac04f59","SCBI_014.20230619.HAELON.N","pathogen of"
"0abaab24-225f-4839-b554-8d333c427346","SCBI_014.20230619.HAELON.N","pathogen of"
"955f93c6-6154-44f0-ad47-5e3ab14ad9c1","SCBI_014.20230619.HAELON.N","pathogen of"
"fa60fafe-6c5d-446c-bfd8-07ee881cd0f7","SCBI_014.20230619.HAELON.N","pathogen of"
"20c273a9-1ee0-4f56-bfd7-d588ee6a133a","SCBI_014.20230619.HAELON.N","pathogen of"
"b339f7ac-9fa1-4416-ad43-201d38059b17","SCBI_014.20230619.HAELON.N","pathogen of"
"0b7d1c2f-29c7-4b7b-a6ee-798b80770a2a","SCBI_014.20230619.HAELON.N","pathogen of"
"f9c46ff0-f0a5-47f9-81a8-0010072b969f","SCBI_014.20230619.HAELON.N","pathogen of"
"0d4d678f-2adc-4d1f-bf9b-3bc5a1a4659a","SCBI_014.20230619.HAELON.N","pathogen of"
"784965e7-5afa-4f20-95de-e8013d9d55f0","SCBI_014.20230619.HAELON.N","pathogen of"
"1bf9948e-084a-4e7f-9757-1fee28201900","SCBI_014.20230619.HAELON.N","pathogen of"
"be09bdec-22e7-4ad4-90ba-eb478448a691","SCBI_014.20230619.HAELON.N","pathogen of"
"7ec187c6-d902-4520-b14e-c6dd78b21b11","SCBI_014.20230619.HAELON.N","pathogen of"
"67bd80e0-e614-40a2-8b09-be3e65f09f62","SCBI_014.20230619.HAELON.N","pathogen of"
"adff5c4f-ce76-4444-bfa7-9e48efe20b70","SCBI_014.20230619.HAELON.N","pathogen of"
"ff84fcfc-acc3-4069-9512-7b60df8e26ef","SCBI_014.20230619.HAELON.N","pathogen of"
"f491d4bd-be23-4bfd-a89e-4e930cee660f","SCBI_014.20230619.HAELON.N","pathogen of"
"34077dcb-700f-4940-bcb4-4ac20c653dd0","SCBI_014.20230619.HAELON.N","pathogen of"
"6be51883-45e4-40e0-89bb-51b243eae3c1","SCBI_014.20230619.HAELON.N","pathogen of"
"63cba3b1-9cac-45e8-8a90-19488bb41cd0","SCBI_014.20230619.HAELON.N","pathogen of"
"a0f6565c-6784-4f4d-b2ef-8907a6ad19e3","SCBI_014.20230619.HAELON.N","pathogen of"
"01920734-f53a-4049-98ce-a1a1d0891ee1","SCBI_014.20230619.HAELON.N","pathogen of"
"db13c2de-18aa-4ddc-90b8-7352018c28c3","SCBI_014.20230619.HAELON.N","pathogen of"
"15b7ce5f-7b41-48aa-9415-f44e2efdb85c","SCBI_014.20230619.HAELON.N","pathogen of"
"03850261-8d8e-4245-88e0-00e7552c9861","SCBI_014.20230619.HAELON.N","pathogen of"
"1941e35c-3d1e-4670-9b36-08fa00d8e389","SCBI_014.20230619.HAELON.N","pathogen of"
"6a4d7c4b-9e5e-422d-a972-47d0181739c8","SCBI_014.20230619.HAELON.N","pathogen of"
"58664b4f-016e-47f5-98b8-58bddf73afdd","SCBI_014.20230619.HAELON.N","pathogen of"
"ed5630e3-e972-4585-8513-945b582c8975","SCBI_014.20230619.HAELON.N","pathogen of"
"3f879231-5436-423e-808c-6bb50c5e180d","SCBI_014.20230619.HAELON.N","pathogen of"
"d651e584-f8fe-4f9f-9e6b-df29e68214d8","SCBI_014.20230619.HAELON.N","pathogen of"
"22f991a6-114a-424d-b2ff-084e1b97f94c","SCBI_014.20230619.HAELON.N","pathogen of"
"c80c3af1-7eb2-44f1-a2fd-c76df318941d","SCBI_014.20230619.HAELON.N","pathogen of"
"976fda0d-a9d9-41d3-a3a2-274726cdfbe8","SCBI_014.20230619.HAELON.N","pathogen of"
"ddab126d-6410-4421-9402-0add1b1a22fd","SCBI_014.20230619.HAELON.N","pathogen of"
"2d51def3-d19c-4f69-a7db-26d978093915","SCBI_014.20230619.HAELON.N","pathogen of"
"852e54a1-2a46-4894-aeeb-9e2129929e6f","SCBI_014.20230619.HAELON.N","pathogen of"
"a5c3bdf8-0876-4ecb-9672-155a9ba90ab0","SCBI_014.20230619.HAELON.N","pathogen of"
"47f0b1b8-d1f9-40a7-9a36-1f4311fcba91","SCBI_014.20230619.HAELON.N","pathogen of"
"7cdd5842-65d2-4375-94be-180f6895a903","SCBI_014.20230619.HAELON.N","pathogen of"
"9cf9e0b0-4fca-40f8-82a4-2832343f8af5","SCBI_014.20230619.HAELON.N","pathogen of"
"c4aea485-2f70-47b6-a0ff-8d92ea49d97b","SCBI_014.20230619.HAELON.N","pathogen of"
"4c216fac-cfb2-4cc1-99fd-5ee90f5d1ab8","SCBI_014.20230619.HAELON.N","pathogen of"
"58b5b2b7-10eb-4df0-b045-65ddf3d89157","SCBI_014.20230619.HAELON.N","pathogen of"
"a011ca49-6bd5-40f7-976d-fb1fe139ee6c","SCBI_014.20230619.HAELON.N","pathogen of"
"d8e9a986-4372-477e-8813-75bbd8fff03d","SCBI_014.20230619.HAELON.N","pathogen of"
"a53e75bc-0519-44e0-bbfc-33fd4e73ea29","SCBI_014.20230619.HAELON.N","pathogen of"
"76e2e407-a42a-4880-b506-2fa79bbf43a7","SCBI_014.20230619.HAELON.N","pathogen of"
"22e2e328-6902-4057-bc13-6e62cfc7463d","SCBI_014.20230619.HAELON.N","pathogen of"
"ab365e27-7207-474e-b687-de31d78282ad","SCBI_014.20230619.HAELON.N","pathogen of"
"0c113e6b-7119-4f88-8122-14c30caa0d46","SCBI_014.20230619.HAELON.N","pathogen of"
"4f5c1c25-eb6c-4a9a-bba4-2a1f2ca791b4","SCBI_014.20230619.HAELON.N","pathogen of"
"3c4cfd9b-cd97-4753-ad06-83f83194dd23","SCBI_014.20230619.HAELON.N","pathogen of"
"d1194799-abfe-475c-aa43-470f5dc768d9","SCBI_014.20230619.HAELON.N","pathogen of"
"1a3db536-d4df-4529-a5cf-c9743a34f2c0","SCBI_014.20230619.HAELON.N","pathogen of"
"924e5ea3-53d3-4e9a-8407-4a2698dc0c8c","SCBI_014.20230619.HAELON.N","pathogen of"
"2601bfcd-6176-4e94-9d5e-502a0fc0dda7","SCBI_014.20230710.HAELON.N","pathogen of"
"c53cb665-cb0d-484f-8755-081023daa9e3","SCBI_014.20230710.HAELON.N","pathogen of"
"6f3a0bee-acff-4005-8172-75bccdcd63a6","SCBI_014.20230710.HAELON.N","pathogen of"
"588943a6-c39b-4c2a-a389-557fbf7baa6d","SCBI_014.20230710.HAELON.N","pathogen of"
"1b22144d-f037-4e6f-9c2d-c29633ba77c4","SCBI_014.20230710.HAELON.N","pathogen of"
"fc591cac-69c4-4234-b574-2a2011f1e414","SCBI_014.20230710.HAELON.N","pathogen of"
"6026d083-187b-414d-842a-916e501fdf3a","SCBI_014.20230710.HAELON.N","pathogen of"
"262de456-cc4f-4267-bcbc-4c76081c9a7a","SCBI_014.20230710.HAELON.N","pathogen of"
"80e41f77-86eb-4301-be2c-9ca4fb4ce031","SCBI_014.20230710.HAELON.N","pathogen of"
"8abb0b83-584d-487c-80cd-a4f6759c3049","SCBI_014.20230710.HAELON.N","pathogen of"
"ce2132a0-61da-4f33-8754-90ca85fd373b","SCBI_014.20230710.HAELON.N","pathogen of"
"699c91c5-a46b-4705-b303-bcf136e6ba47","SCBI_014.20230710.HAELON.N","pathogen of"
"b7c2be00-799e-4dce-a603-1e8c70774a99","SCBI_014.20230710.HAELON.N","pathogen of"
"cba6e5a6-f5a7-4ca4-9695-5b421f1d9a8d","SCBI_014.20230710.HAELON.N","pathogen of"
"d9d1d002-23f1-491e-b58c-1358caaff240","SCBI_014.20230710.HAELON.N","pathogen of"
"6c9299a0-ecee-4526-b1d7-86b33c2d4949","SCBI_014.20230710.HAELON.N","pathogen of"
"bb816587-fa24-412f-a553-82509819eb73","SCBI_014.20230710.HAELON.N","pathogen of"
"9056a7cf-cc63-4bd5-af92-bb09a7351218","SCBI_014.20230710.HAELON.N","pathogen of"
"1699e992-ec4c-4c61-99a8-14b69bb95dd5","SCBI_014.20230710.HAELON.N","pathogen of"
"11027852-a305-49bb-a4e2-f1ee40a924bd","SCBI_014.20230710.HAELON.N","pathogen of"
